Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 01:00:00,05/20/13 02:00:00,7849
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 01:00:00,05/20/13 02:00:00,723
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 01:00:00,05/20/13 02:00:00,768
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 01:00:00,05/20/13 02:00:00,9
AmazonEC2,PublicIP-Out,USW2-USW1-AWS-Out-Bytes,,05/20/13 01:00:00,05/20/13 02:00:00,5289774
AmazonEC2,PublicIP-In,USW2-USW1-AWS-In-Bytes,,05/20/13 01:00:00,05/20/13 02:00:00,4582631
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 02:00:00,05/20/13 03:00:00,214
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 02:00:00,05/20/13 03:00:00,97
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 02:00:00,05/20/13 03:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 02:00:00,05/20/13 03:00:00,85899345920
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 02:00:00,05/20/13 03:00:00,100393
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 02:00:00,05/20/13 03:00:00,210238
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 02:00:00,05/20/13 03:00:00,180
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 02:00:00,05/20/13 03:00:00,9
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,05/20/13 02:00:00,05/20/13 03:00:00,600
AmazonEC2,PublicIP-Out,USW2-USW1-AWS-Out-Bytes,,05/20/13 02:00:00,05/20/13 03:00:00,5326349
AmazonEC2,PublicIP-In,USW2-USW1-AWS-In-Bytes,,05/20/13 02:00:00,05/20/13 03:00:00,4601288
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 03:00:00,05/20/13 04:00:00,5097
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 03:00:00,05/20/13 04:00:00,24968
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 03:00:00,05/20/13 04:00:00,2
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 03:00:00,05/20/13 04:00:00,188978561024
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 03:00:00,05/20/13 04:00:00,151235
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 03:00:00,05/20/13 04:00:00,222070
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 03:00:00,05/20/13 04:00:00,20
AmazonEC2,PublicIP-Out,USW2-USW1-AWS-Out-Bytes,,05/20/13 03:00:00,05/20/13 04:00:00,5259601
AmazonEC2,PublicIP-In,USW2-USW1-AWS-In-Bytes,,05/20/13 03:00:00,05/20/13 04:00:00,4582179
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 04:00:00,05/20/13 05:00:00,129149
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 04:00:00,05/20/13 05:00:00,93421
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 04:00:00,05/20/13 05:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 04:00:00,05/20/13 05:00:00,188978561024
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 04:00:00,05/20/13 05:00:00,21568070
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 04:00:00,05/20/13 05:00:00,1570243
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 04:00:00,05/20/13 05:00:00,20
AmazonEC2,PublicIP-Out,USW2-USW1-AWS-Out-Bytes,,05/20/13 04:00:00,05/20/13 05:00:00,5086802
AmazonEC2,PublicIP-In,USW2-USW1-AWS-In-Bytes,,05/20/13 04:00:00,05/20/13 05:00:00,4473367
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 05:00:00,05/20/13 06:00:00,7148
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 05:00:00,05/20/13 06:00:00,1655
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 05:00:00,05/20/13 06:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 05:00:00,05/20/13 06:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 05:00:00,05/20/13 06:00:00,178403422
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 05:00:00,05/20/13 06:00:00,76500292
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 05:00:00,05/20/13 06:00:00,20
AmazonEC2,PublicIP-Out,USW2-USW1-AWS-Out-Bytes,,05/20/13 05:00:00,05/20/13 06:00:00,2561027
AmazonEC2,PublicIP-In,USW2-USW1-AWS-In-Bytes,,05/20/13 05:00:00,05/20/13 06:00:00,2271124
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 06:00:00,05/20/13 07:00:00,84072785
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 06:00:00,05/20/13 07:00:00,409065
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 06:00:00,05/20/13 07:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 06:00:00,05/20/13 07:00:00,41293
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 06:00:00,05/20/13 07:00:00,19716
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 06:00:00,05/20/13 07:00:00,76024
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 06:00:00,05/20/13 07:00:00,60845
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 06:00:00,05/20/13 07:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 06:00:00,05/20/13 07:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 06:00:00,05/20/13 07:00:00,393902437
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 06:00:00,05/20/13 07:00:00,175920748
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 06:00:00,05/20/13 07:00:00,180
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 06:00:00,05/20/13 07:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 06:00:00,05/20/13 07:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 07:00:00,05/20/13 08:00:00,720056868
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 07:00:00,05/20/13 08:00:00,13613962
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 07:00:00,05/20/13 08:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 07:00:00,05/20/13 08:00:00,1720
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 07:00:00,05/20/13 08:00:00,862
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 07:00:00,05/20/13 08:00:00,219
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 07:00:00,05/20/13 08:00:00,57
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 07:00:00,05/20/13 08:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 07:00:00,05/20/13 08:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 07:00:00,05/20/13 08:00:00,396886089
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 07:00:00,05/20/13 08:00:00,178468343
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 07:00:00,05/20/13 08:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 07:00:00,05/20/13 08:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 08:00:00,05/20/13 09:00:00,2442969
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 08:00:00,05/20/13 09:00:00,2700816
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 08:00:00,05/20/13 09:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 08:00:00,05/20/13 09:00:00,504
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 08:00:00,05/20/13 09:00:00,195
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 08:00:00,05/20/13 09:00:00,261
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 08:00:00,05/20/13 09:00:00,73
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 08:00:00,05/20/13 09:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 08:00:00,05/20/13 09:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 08:00:00,05/20/13 09:00:00,395054706
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 08:00:00,05/20/13 09:00:00,177028269
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 08:00:00,05/20/13 09:00:00,180
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 08:00:00,05/20/13 09:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 08:00:00,05/20/13 09:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 09:00:00,05/20/13 10:00:00,118827
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 09:00:00,05/20/13 10:00:00,360569
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 09:00:00,05/20/13 10:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 09:00:00,05/20/13 10:00:00,104
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 09:00:00,05/20/13 10:00:00,53
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 09:00:00,05/20/13 10:00:00,1166
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 09:00:00,05/20/13 10:00:00,672
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 09:00:00,05/20/13 10:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 09:00:00,05/20/13 10:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 09:00:00,05/20/13 10:00:00,399853741
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 09:00:00,05/20/13 10:00:00,180436812
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 09:00:00,05/20/13 10:00:00,360
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 09:00:00,05/20/13 10:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 09:00:00,05/20/13 10:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 10:00:00,05/20/13 11:00:00,151140
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 10:00:00,05/20/13 11:00:00,331177
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 10:00:00,05/20/13 11:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 10:00:00,05/20/13 11:00:00,17
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 10:00:00,05/20/13 11:00:00,6
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 10:00:00,05/20/13 11:00:00,935
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 10:00:00,05/20/13 11:00:00,505
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 10:00:00,05/20/13 11:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 10:00:00,05/20/13 11:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 10:00:00,05/20/13 11:00:00,398400665
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 10:00:00,05/20/13 11:00:00,180135519
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 10:00:00,05/20/13 11:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 10:00:00,05/20/13 11:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 11:00:00,05/20/13 12:00:00,514459
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 11:00:00,05/20/13 12:00:00,1171197
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 11:00:00,05/20/13 12:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 11:00:00,05/20/13 12:00:00,183
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 11:00:00,05/20/13 12:00:00,99
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 11:00:00,05/20/13 12:00:00,283
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 11:00:00,05/20/13 12:00:00,79
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 11:00:00,05/20/13 12:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 11:00:00,05/20/13 12:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 11:00:00,05/20/13 12:00:00,396796153
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 11:00:00,05/20/13 12:00:00,177808117
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 11:00:00,05/20/13 12:00:00,180
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 11:00:00,05/20/13 12:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 11:00:00,05/20/13 12:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 12:00:00,05/20/13 13:00:00,175868
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 12:00:00,05/20/13 13:00:00,356210
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 12:00:00,05/20/13 13:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 12:00:00,05/20/13 13:00:00,82
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 12:00:00,05/20/13 13:00:00,51
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 12:00:00,05/20/13 13:00:00,242
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 12:00:00,05/20/13 13:00:00,63
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 12:00:00,05/20/13 13:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 12:00:00,05/20/13 13:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 12:00:00,05/20/13 13:00:00,396826101
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 12:00:00,05/20/13 13:00:00,177378323
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 12:00:00,05/20/13 13:00:00,540
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 12:00:00,05/20/13 13:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 12:00:00,05/20/13 13:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 13:00:00,05/20/13 14:00:00,248
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 13:00:00,05/20/13 14:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 13:00:00,05/20/13 14:00:00,10
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 13:00:00,05/20/13 14:00:00,2
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 13:00:00,05/20/13 14:00:00,241
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 13:00:00,05/20/13 14:00:00,86
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 13:00:00,05/20/13 14:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 13:00:00,05/20/13 14:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 13:00:00,05/20/13 14:00:00,398362130
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 13:00:00,05/20/13 14:00:00,177585389
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 13:00:00,05/20/13 14:00:00,360
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 13:00:00,05/20/13 14:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 13:00:00,05/20/13 14:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 14:00:00,05/20/13 15:00:00,436
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 14:00:00,05/20/13 15:00:00,148
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 14:00:00,05/20/13 15:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 14:00:00,05/20/13 15:00:00,10
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 14:00:00,05/20/13 15:00:00,0
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 14:00:00,05/20/13 15:00:00,485
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 14:00:00,05/20/13 15:00:00,232
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 14:00:00,05/20/13 15:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 14:00:00,05/20/13 15:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 14:00:00,05/20/13 15:00:00,397477567
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 14:00:00,05/20/13 15:00:00,177513420
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 14:00:00,05/20/13 15:00:00,360
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 14:00:00,05/20/13 15:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 14:00:00,05/20/13 15:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 15:00:00,05/20/13 16:00:00,864
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 15:00:00,05/20/13 16:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 15:00:00,05/20/13 16:00:00,10
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 15:00:00,05/20/13 16:00:00,2
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 15:00:00,05/20/13 16:00:00,227
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 15:00:00,05/20/13 16:00:00,47
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 15:00:00,05/20/13 16:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 15:00:00,05/20/13 16:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 15:00:00,05/20/13 16:00:00,398394329
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 15:00:00,05/20/13 16:00:00,179321046
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 15:00:00,05/20/13 16:00:00,180
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 15:00:00,05/20/13 16:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 15:00:00,05/20/13 16:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 16:00:00,05/20/13 17:00:00,296
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 16:00:00,05/20/13 17:00:00,104
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 16:00:00,05/20/13 17:00:00,8589934592
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 16:00:00,05/20/13 17:00:00,15
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 16:00:00,05/20/13 17:00:00,3
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 16:00:00,05/20/13 17:00:00,222
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 16:00:00,05/20/13 17:00:00,45
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 16:00:00,05/20/13 17:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 16:00:00,05/20/13 17:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 16:00:00,05/20/13 17:00:00,394332599
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 16:00:00,05/20/13 17:00:00,177188140
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 16:00:00,05/20/13 17:00:00,180
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 16:00:00,05/20/13 17:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 16:00:00,05/20/13 17:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 17:00:00,05/20/13 18:00:00,25444
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 17:00:00,05/20/13 18:00:00,35164
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 17:00:00,05/20/13 18:00:00,8589934592
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/20/13 17:00:00,05/20/13 18:00:00,208
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 17:00:00,05/20/13 18:00:00,21
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 17:00:00,05/20/13 18:00:00,6
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 17:00:00,05/20/13 18:00:00,641
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 17:00:00,05/20/13 18:00:00,308
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 17:00:00,05/20/13 18:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 17:00:00,05/20/13 18:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 17:00:00,05/20/13 18:00:00,386631210
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 17:00:00,05/20/13 18:00:00,172737158
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 17:00:00,05/20/13 18:00:00,360
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 17:00:00,05/20/13 18:00:00,20
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 17:00:00,05/20/13 18:00:00,1
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,05/20/13 18:00:00,05/20/13 19:00:00,626106
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,05/20/13 18:00:00,05/20/13 19:00:00,1136710
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,05/20/13 18:00:00,05/20/13 19:00:00,17179869184
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,05/20/13 18:00:00,05/20/13 19:00:00,208
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,05/20/13 18:00:00,05/20/13 19:00:00,578
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,05/20/13 18:00:00,05/20/13 19:00:00,1814
AmazonEC2,EBS:IO-Write,USW2-EBS:VolumeIOUsage,,05/20/13 18:00:00,05/20/13 19:00:00,220
AmazonEC2,EBS:IO-Read,USW2-EBS:VolumeIOUsage,,05/20/13 18:00:00,05/20/13 19:00:00,46
AmazonEC2,RunInstances,USW2-BoxUsage:t1.micro,,05/20/13 18:00:00,05/20/13 19:00:00,1
AmazonEC2,CreateVolume,USW2-EBS:VolumeUsage,,05/20/13 18:00:00,05/20/13 19:00:00,180388626432
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/20/13 18:00:00,05/20/13 19:00:00,394276303
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/20/13 18:00:00,05/20/13 19:00:00,177482629
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/20/13 18:00:00,05/20/13 19:00:00,360
AmazonEC2,RunInstances:S0004,USW2-SpotUsage:cc2.8xlarge,,05/20/13 18:00:00,05/20/13 19:00:00,20
AmazonEC2,RunInstances:S0002,EU-SpotUsage:cg1.4xlarge,,05/20/13 18:00:00,05/20/13 19:00:00,1
AmazonEC2,RunInstances:S0004,EU-SpotUsage:cg1.4xlarge,,05/20/13 18:00:00,05/20/13 19:00:00,1
